[6.556182167334211e-11, 7.031413581838372e-11, 6.855762796552503e-11, 7.27935393591375e-11, 6.837615529531033e-11, 6.727842019848061e-11, 7.047148238746456e-11, 6.782356320514696e-11, 6.481596725444474e-11, 7.444908642491233e-11, 6.809927851681875e-11, 6.207188384345383e-11, 7.178578468613422e-11, 7.167413543796928e-11, 7.450957819214094e-11, 6.97448510693377e-11, 6.901436751287745e-11, 6.325295444357626e-11]
[7.196706803484076e-11, 7.465128245374419e-11, 7.741533585184387e-11, 7.211193584202593e-11, 7.332512227245677e-11, 6.103161277822849e-11, 6.121015240866598e-11, 6.126997145946397e-11, 5.72036429175474e-11, 5.286904607450422e-11, 5.5559359780067796e-11, 4.614889147762838e-11, 5.2403264624043225e-11, 5.328425149448145e-11, 5.891593569407563e-11, 4.731250859058495e-11, 4.830979112790942e-11, 5.51931611952303e-11]
[7.24924940788584e-11, 7.241026126196627e-11, 7.177400545189962e-11, 7.496401242243661e-11, 7.260321986169033e-11, 6.678625153436366e-11, 7.159880274922526e-11, 7.103573076787685e-11, 5.528887511563449e-11, 6.710636961257551e-11, 5.4639018423929954e-11, 4.911028789794535e-11, 5.215472339440862e-11, 5.7469496443523106e-11, 5.0284444210770906e-11, 4.18351747094173e-11, 4.610756367455855e-11, 5.494888120842642e-11]
[7.47808278290572e-11, 6.994412291321066e-11, 6.994078570210323e-11, 6.12740694950104e-11, 6.36456121768291e-11, 5.250662270156548e-11, 5.260396789025154e-11, 6.202967802285381e-11, 5.845315326384417e-11, 5.050884521673146e-11, 5.5836847800096703e-11, 4.9314161112256216e-11, 5.14878526158128e-11, 4.752369868106872e-11, 4.354310799261296e-11, 5.313271042316219e-11, 5.5175806783506665e-11, 5.0607836774080966e-11]
[6.627535420110535e-11, 6.787027798100334e-11, 7.035547494142443e-11, 7.38223124947177e-11, 6.295814366439767e-11, 6.619700552976237e-11, 6.965180246470717e-11, 7.26318653904975e-11, 5.945971113797193e-11, 6.462456107451691e-11, 7.242906901058626e-11, 6.489912879770486e-11, 5.7751900325563367e-11, 6.015845335121505e-11, 6.380768417583707e-11, 6.549012117367463e-11, 6.909114863029867e-11, 6.647776355194204e-11]
[4.010854948740872e-11, 4.723659434044624e-11, 7.01727703789117e-11, 5.669670117936818e-11, 4.7930879266407326e-11, 6.738219958378574e-11, 5.87492645994983e-11, 5.971773421828039e-11, 6.520665368538306e-11, 6.474533196464842e-11, 5.2841596231124085e-11, 5.191818837949999e-11, 5.839031050976282e-11, 6.547275106649989e-11, 4.5478202868128854e-11, 5.170067240520009e-11, 4.260852166693689e-11, 7.615233024902452e-11]
[8.035687838033801e-11, 7.641958077227395e-11, 5.694827937179795e-11, 6.985921038713325e-11, 5.682784241450496e-11, 5.8194939676274605e-11, 6.465780633552088e-11, 5.940514096069788e-11, 5.550060376401791e-11, 6.309671007929297e-11, 6.579359079442901e-11, 6.678078343170326e-11, 6.72730079558483e-11, 6.089666508148688e-11, 5.853486749799397e-11, 6.184264584381934e-11, 6.036924083860061e-11, 5.723895996052464e-11]
[7.125467534981245e-11, 6.774760917891e-11, 6.462842992095684e-11, 6.938171187535673e-11, 7.162329961602202e-11, 6.929732618264032e-11, 6.972899258496915e-11, 6.74405668783578e-11, 6.758462926482542e-11, 6.47990434241435e-11, 6.877156393795043e-11, 6.706150955680683e-11, 5.441276378565838e-11, 5.572984794937021e-11, 6.969946393277441e-11, 5.1902498385400854e-11, 5.211919052945662e-11, 6.954400692964064e-11]
[5.787305466303221e-11, 7.485516406626468e-11, 7.037327652997505e-11, 6.295740416951385e-11, 5.77726110543922e-11, 7.28099300332617e-11, 6.724558344501022e-11, 6.295513539292745e-11, 6.694853329795834e-11, 5.732745125259558e-11, 5.102615525378068e-11, 5.0815368604005765e-11, 6.595777914877793e-11, 5.041689339357425e-11, 5.116608636648261e-11, 4.814893675488637e-11, 5.446254254463404e-11, 5.304435763921908e-11]
[6.149381193043405e-11, 6.249228805864837e-11, 5.735171619380703e-11, 6.286379802074611e-11, 6.04273771170659e-11, 5.879090217312492e-11, 5.870723803134621e-11, 6.23111762892402e-11, 7.34999770458473e-11, 6.69621969232344e-11, 6.479571649555598e-11, 6.908461856862488e-11, 5.943032588745001e-11, 6.518245108598729e-11, 6.566906569745355e-11, 5.862567065959757e-11, 7.428372813069385e-11, 6.869224796760722e-11]
[7.381727018270717e-11, 7.028242119048652e-11, 6.445193961748628e-11, 7.14967177958425e-11, 6.706542970703194e-11, 7.20739661136208e-11, 6.602409651069582e-11, 6.540415743701225e-11, 7.352332868216807e-11, 7.633017392689183e-11, 6.92719929512105e-11, 7.416499333760354e-11, 7.05719540720858e-11, 7.199454537410332e-11, 7.020432432375078e-11, 6.457297185584369e-11, 6.465097536319639e-11, 6.377853175966447e-11]
[6.548723413580647e-11, 5.83456902524582e-11, 6.312528139562305e-11, 6.482252645076781e-11, 6.690158288605926e-11, 6.297167879792754e-11, 6.946246625878563e-11, 6.870210310229744e-11, 6.463225926615299e-11, 5.605398212078404e-11, 7.266657761279184e-11, 7.233812883905989e-11, 7.438153647061734e-11, 5.711937820760554e-11, 7.165882047847335e-11, 7.276681623174354e-11, 7.103392541330044e-11, 7.202757491403179e-11]
[7.42382395569075e-11, 7.220027441031343e-11, 7.084964161658778e-11, 7.106987308645913e-11, 4.7693872998463944e-11, 5.7318596233957625e-11, 6.664597130043853e-11, 6.89707252785082e-11, 4.802257254513562e-11, 6.710433449565201e-11, 4.766910692852543e-11, 6.823106963664612e-11, 6.18696417518173e-11, 5.709398132978923e-11, 3.566040181970434e-11, 4.1106437389365933e-11, 5.165887748082362e-11, 5.5152823390371514e-11]
[6.634871646528074e-11, 6.712118785092127e-11, 5.78739787182902e-11, 5.576257812292772e-11, 6.72017118685867e-11, 6.856105877524389e-11, 6.763991011366533e-11, 5.6202518281430836e-11, 7.13330182954409e-11, 6.663492931384391e-11, 6.223403235322357e-11, 5.515070482515903e-11, 5.48171385585161e-11, 5.392676952386667e-11, 5.1982692293941313e-11, 5.49431626005809e-11, 5.199056969425806e-11, 4.716657285463937e-11]
[6.293551727979972e-11, 6.748526902583777e-11, 6.684436750305924e-11, 6.339033819816256e-11, 6.160047479962596e-11, 6.233957398489327e-11, 6.31400700565703e-11, 6.028507324506661e-11, 5.825875532997725e-11, 5.994945775212045e-11, 6.181185240836446e-11, 6.083678559537058e-11, 7.356228002151012e-11, 7.326541252998956e-11, 7.495708105487213e-11, 7.715813209968906e-11, 7.412410478018826e-11, 7.66160773882856e-11]
[6.740932980072479e-11, 6.08837986806333e-11, 5.250815146986111e-11, 4.926305645189676e-11, 7.208258455780598e-11, 6.548218452150354e-11, 5.4825225135636595e-11, 5.6169689698718546e-11, 6.906639734776544e-11, 6.842090185052519e-11, 5.554473288445449e-11, 4.5719330325994884e-11, 5.900915217730863e-11, 6.016502162227367e-11, 7.025596029029893e-11, 4.9164481428649294e-11, 6.223529237797008e-11, 7.668117556809685e-11]
[5.259588598721016e-11, 4.6220642079238783e-11, 4.362039328841211e-11, 5.1216746419023475e-11, 6.962025903903547e-11, 5.213534800403971e-11, 4.8771219583085646e-11, 4.909752379017381e-11, 6.48305144228832e-11, 4.965076496476607e-11, 7.241210871052926e-11, 5.6291130457875055e-11, 6.877490485907378e-11, 7.140692435828218e-11, 7.170009569413127e-11, 6.637189050039327e-11, 7.05466041398425e-11, 7.277246226927408e-11]
[5.912408176233925e-11, 5.409539782077525e-11, 7.374252161745914e-11, 5.252330573445285e-11, 6.291493317363312e-11, 6.600070275503032e-11, 5.414934132822667e-11, 5.148243666487996e-11, 5.723543701303509e-11, 6.226105194033902e-11, 5.634319886510626e-11, 6.402828296493648e-11, 6.223244370916141e-11, 7.243334892319763e-11, 7.369840398377582e-11, 7.645944100232318e-11, 7.481073165516824e-11, 7.422267153570303e-11]
[7.171313721890103e-11, 7.235725213660264e-11, 7.263467126850019e-11, 7.05871807755088e-11, 7.177893635139337e-11, 6.3972788694785e-11, 6.067901651982266e-11, 7.235061627401925e-11, 7.169665847695082e-11, 5.922955350785121e-11, 5.517424979198322e-11, 6.481555286634126e-11, 7.149959600750979e-11, 6.536015858987594e-11, 7.325728279062764e-11, 7.142863584552383e-11, 7.20438318972946e-11, 7.132246094519411e-11]
[5.7193412903960335e-11, 6.206268938657736e-11, 6.689120365334552e-11, 6.803260501066593e-11, 5.823313932648113e-11, 6.54791855889061e-11, 6.607436831818033e-11, 6.065136640783953e-11, 6.390511297178953e-11, 6.161928824933235e-11, 5.829131117120736e-11, 5.727020855253092e-11, 6.608144368329273e-11, 6.044166526366073e-11, 6.831853436484752e-11, 7.324717752804091e-11, 7.407271087614769e-11, 6.825934781341214e-11]
[7.621076951204866e-11, 6.691778270136473e-11, 5.679794366826707e-11, 4.630123326798032e-11, 4.4329648752519084e-11, 4.211276938514719e-11, 4.901976361742032e-11, 5.240884160070192e-11, 4.3027033680201874e-11, 4.3466166568574895e-11, 4.634622631003394e-11, 6.27517905479055e-11, 4.74111037670876e-11, 6.343986921668101e-11, 6.790678606144227e-11, 4.814846772678091e-11, 4.1583578681866645e-11, 4.807083345381962e-11]
[4.739781780800022e-11, 5.106952891068647e-11, 5.777603271838869e-11, 5.3808480374671963e-11, 5.189538893008163e-11, 6.515438559493671e-11, 5.912503646546426e-11, 6.504630826772724e-11, 6.974239692772908e-11, 6.742672471407507e-11, 5.644622145513017e-11, 5.890908225862329e-11, 6.816509687754108e-11, 7.104257472163436e-11, 7.107343396516428e-11, 7.113789135124047e-11, 7.312405592471192e-11, 7.177663397750496e-11]
[4.6094210117517595e-11, 5.2010479430866285e-11, 4.678927661987801e-11, 4.44163224362723e-11, 4.3573393044629585e-11, 4.9146392310651334e-11, 4.959335209279142e-11, 5.231909644383711e-11, 4.641030244799936e-11, 4.974695170676712e-11, 4.949090221679281e-11, 4.947127121497752e-11, 7.184548984016068e-11, 5.244684705914403e-11, 7.38987483969329e-11, 5.545546484215437e-11, 4.856852378215884e-11, 5.433339456690115e-11]
[5.029646779760943e-11, 4.444175601403142e-11, 3.8372290795277635e-11, 5.1942638942012166e-11, 5.621707980794179e-11, 5.3029615284001627e-11, 5.191309477930504e-11, 4.449412878036081e-11, 5.4127677870641737e-11, 5.185776037131154e-11, 4.908633847139965e-11, 6.301291654218205e-11, 5.2726466991063546e-11, 7.117220106910664e-11, 6.896900515753143e-11, 7.002133759932416e-11, 6.950295718903718e-11, 7.096384965268177e-11]
[6.872697766530864e-11, 5.089187513062596e-11, 5.4336065916955584e-11, 5.337409552850207e-11, 5.1864852410761974e-11, 4.9292755177090586e-11, 5.303264134722522e-11, 7.310809247167541e-11, 7.343606595001629e-11, 5.799420289119423e-11, 7.069255720130877e-11, 5.427049793272919e-11, 6.91195471466967e-11, 6.91097432927074e-11, 6.893885795703816e-11, 4.7669811363831175e-11, 5.584576911818172e-11, 6.591633495644296e-11]
[5.5437646573454905e-11, 5.794489967626506e-11, 7.337581326801058e-11, 5.84846552777405e-11, 6.031137398855155e-11, 7.334014954852368e-11, 7.15528859898351e-11, 7.258889112599327e-11, 7.308234169077987e-11, 7.231902004221678e-11, 5.98272366419653e-11, 6.6366187793401e-11, 6.425836240958811e-11, 6.33061915343238e-11, 5.905857339866201e-11, 6.538884907062559e-11, 7.169566233286858e-11, 7.45932499587718e-11]
[5.835608861874878e-11, 5.850099652211781e-11, 5.520032065146743e-11, 6.075031166452337e-11, 6.548394427899563e-11, 4.7227554377997724e-11, 4.450892990985699e-11, 5.0690706729504633e-11, 6.672087343913205e-11, 6.638666518286777e-11, 4.961885179654993e-11, 5.22373428108066e-11, 6.586761872007244e-11, 5.1014145245596065e-11, 4.774394097789871e-11, 4.766905241554034e-11, 7.213630097124055e-11, 7.415338501376536e-11]
[4.504383226085267e-11, 6.130794770696267e-11, 4.8481451123115476e-11, 5.390525221366843e-11, 6.351662960355111e-11, 5.663240409113171e-11, 5.941766883847157e-11, 6.512602334286966e-11, 6.758200153285953e-11, 6.440253133140583e-11, 6.660196349936189e-11, 4.6495333116416206e-11, 6.364161249437867e-11, 3.72046071824384e-11, 4.2577021951921274e-11, 5.406534377998982e-11, 5.215141284684221e-11, 5.134791563786664e-11]
[6.992446280117689e-11, 7.00762732733883e-11, 5.447218711461889e-11, 5.329056238685902e-11, 5.6793054871245206e-11, 6.125565195244827e-11, 5.37899915376578e-11, 5.365329847801794e-11, 5.548272431112325e-11, 5.909681332946672e-11, 5.027143218130115e-11, 5.506559414724854e-11, 6.182613650213843e-11, 5.968923265713726e-11, 5.90085007248594e-11, 6.376602852508139e-11, 5.1877463033169033e-11, 5.078617834331649e-11]
[6.52549670674494e-11, 5.350315561967164e-11, 5.156690346724683e-11, 6.701992531264489e-11, 4.476291061656039e-11, 4.7660676950536994e-11, 5.096038143931266e-11, 4.47204512948802e-11, 4.658175827755077e-11, 4.4785594937088395e-11, 4.981868706126204e-11, 4.5853370241931927e-11, 5.175039171042939e-11, 4.369444450742264e-11, 4.1810609358514635e-11, 4.9056438627434934e-11, 5.190436265263895e-11, 4.873842579256766e-11]
[6.948086500566114e-11, 7.423726441117929e-11, 7.447230819359728e-11, 7.224582942751774e-11, 5.654045054145716e-11, 6.092175088535683e-11, 6.448196279049324e-11, 6.18586344194195e-11, 5.98751161068125e-11, 5.971992021780104e-11, 6.616086612082696e-11, 6.290796652843651e-11, 7.501136741778084e-11, 6.581894625905954e-11, 6.008319810711552e-11, 5.987695929489457e-11, 7.275883660189565e-11, 6.757569308249179e-11]
[5.655794805314203e-11, 7.161574525818795e-11, 7.102037098575624e-11, 5.465447467422747e-11, 6.718570213465106e-11, 7.098598016250174e-11, 5.859874421655076e-11, 7.15630673744332e-11, 7.004741056274197e-11, 6.52421548884599e-11, 6.002636409577218e-11, 5.3676547234649846e-11, 5.636313290215138e-11, 5.760481169764434e-11, 5.043205528451949e-11, 7.259886870735949e-11, 5.9115387913695e-11, 4.8694033692310775e-11]
[6.525371465876808e-11, 4.5321850966461245e-11, 5.0720665891912694e-11, 6.008798537878353e-11, 7.033828058430536e-11, 4.7745979331251593e-11, 6.794119514119948e-11, 6.818590091778297e-11, 4.8075457254365494e-11, 6.795614950693535e-11, 6.75603764428008e-11, 7.254967141904712e-11, 4.264343841763626e-11, 6.537318709958102e-11, 7.114363932135638e-11, 4.127170637753472e-11, 6.316013871784372e-11, 7.291415768291183e-11]
[5.3344621569579534e-11, 7.818732181010808e-11, 5.504473172142611e-11, 5.434626109773839e-11, 5.234907123116917e-11, 5.668596827501202e-11, 5.1214159303515806e-11, 4.641145242005749e-11, 5.2054279973603574e-11, 5.6437494493478074e-11, 6.370414559332123e-11, 5.140808124056771e-11, 4.725595662297956e-11, 6.116049850425918e-11, 4.8810329368650747e-11, 4.406560386284511e-11, 7.395507917779639e-11, 5.464873402246989e-11]
[5.085470263920637e-11, 5.5614000919166765e-11, 6.443758966707147e-11, 5.79807958723669e-11, 6.730091516070259e-11, 6.620956784476393e-11, 6.89683224487672e-11, 5.86705975586187e-11, 4.8144002489722147e-11, 5.3289265757290494e-11, 5.41865771851815e-11, 4.902972120745675e-11, 5.780334588783046e-11, 6.15086559506128e-11, 5.6337330970192256e-11, 4.8282672827665894e-11, 4.3246615075127765e-11, 4.944887781398609e-11]
[6.487407523697593e-11, 5.788798168637287e-11, 6.305440394676898e-11, 6.220554271151408e-11, 6.408051063205103e-11, 6.569346226689386e-11, 5.66795106937391e-11, 6.701753848083763e-11, 6.840390054108376e-11, 7.019080786040702e-11, 7.182131870216912e-11, 6.819413751540429e-11, 4.1608250174761586e-11, 4.200581435998381e-11, 4.8159438781877394e-11, 4.919050795383356e-11, 4.2928159470946924e-11, 4.3457585712174234e-11]
[5.193882192237614e-11, 7.16618528408725e-11, 5.425998226881863e-11, 5.526168793502359e-11, 5.586347973799308e-11, 4.8739868925579995e-11, 5.520776252888371e-11, 4.7174395514978526e-11, 6.662977804450762e-11, 5.96180183369561e-11, 4.5130813599263074e-11, 4.925758842490135e-11, 4.4713109505258085e-11, 4.838052626111959e-11, 5.7177878198123036e-11, 4.503179439388001e-11, 4.40013847849893e-11, 4.652744723950926e-11]
[7.835360592115031e-11, 4.770859076776454e-11, 4.617588269360501e-11, 6.34418370025955e-11, 5.70164437574679e-11, 5.3482556110949956e-11, 4.588362175599584e-11, 4.519683149961594e-11, 5.0504815388327714e-11, 4.534229349204841e-11, 5.8206590617202696e-11, 6.372630440326872e-11, 5.14203133685902e-11, 4.3780736079782386e-11, 6.423276217775323e-11, 7.092515791720725e-11, 7.011483926667991e-11, 6.934532726316413e-11]
[5.5213732767736523e-11, 4.925414613411114e-11, 4.5661757258948775e-11, 3.7619120639230066e-11, 5.7825881526001414e-11, 5.392502518992728e-11, 4.733576957640518e-11, 4.5179682762133536e-11, 4.5285150630654814e-11, 5.5362141704398373e-11, 6.204076871621851e-11, 5.962266124777454e-11, 7.191277618682915e-11, 7.242321174022667e-11, 5.676609624163844e-11, 5.694819247823975e-11, 6.40478134147368e-11, 5.208766690871748e-11]
[5.6238636200757664e-11, 5.934624973703901e-11, 5.844207052801942e-11, 4.695347175966332e-11, 5.2248989296055145e-11, 5.460535873166395e-11, 4.9937808529017414e-11, 5.628753005306318e-11, 5.906669728446276e-11, 7.052874434777984e-11, 6.131522439193192e-11, 6.555990293434638e-11, 5.7865863145000644e-11, 6.154561546292406e-11, 5.95768161722658e-11, 6.953243936679486e-11, 5.796191564725201e-11, 6.191864315599068e-11]
[7.226025847935405e-11, 7.441303609408683e-11, 7.189149821843252e-11, 6.852793548751005e-11, 7.22347131732217e-11, 7.149082730517494e-11, 6.390764761757521e-11, 6.183234906779646e-11, 5.3599573326829813e-11, 5.083846508527584e-11, 5.46497649762046e-11, 5.4112211098049903e-11, 5.179632204368927e-11, 4.634566108164902e-11, 5.1957433087064616e-11, 5.0589407152955567e-11, 5.0959132079319125e-11, 5.0345720135346895e-11]
[4.71672368375519e-11, 4.793336499088387e-11, 4.90072067375968e-11, 7.517556707019519e-11, 4.984592731567513e-11, 7.254754310932901e-11, 4.5235016563720714e-11, 4.714572990771602e-11, 4.737810034967624e-11, 7.484064405651717e-11, 4.390335131966787e-11, 4.57311786260231e-11, 5.209762484525818e-11, 5.436920667892147e-11, 7.189166445278505e-11, 7.262541609187274e-11, 6.605603300048021e-11, 7.309721227739926e-11]
[5.885011278669266e-11, 5.87317931277508e-11, 6.513086383799826e-11, 6.653574119777507e-11, 5.688327205337641e-11, 5.4887763285741625e-11, 7.101877399801767e-11, 5.987761124694545e-11, 5.495042003818447e-11, 5.935867003016356e-11, 6.736248702212975e-11, 5.2929246169339855e-11, 6.507620128820002e-11, 5.821563805492262e-11, 5.337653818898041e-11, 5.037431024325945e-11, 4.6622694678087705e-11, 4.581738710444527e-11]
[5.1924382448202965e-11, 4.988008190642746e-11, 4.713761023063263e-11, 5.085939501021746e-11, 6.689848433652034e-11, 5.5048142839900964e-11, 5.4822948879689314e-11, 6.681112193613388e-11, 6.927791742205447e-11, 6.952817694547961e-11, 6.993329712001354e-11, 7.160210300134003e-11, 6.819510691115541e-11, 7.209546770927379e-11, 7.081144617464728e-11, 7.16858555017673e-11, 7.112588347601215e-11, 7.487877897297332e-11]
[4.2428392382223525e-11, 6.965469885349833e-11, 4.17345309521007e-11, 4.589947243030141e-11, 5.712170407336738e-11, 6.686280409558193e-11, 6.884948461683927e-11, 6.913972040766488e-11, 5.420992005557064e-11, 4.655877832366481e-11, 4.846558350309818e-11, 7.285909014105532e-11, 7.295830269219797e-11, 4.282617717441455e-11, 4.583221967883569e-11, 7.439415106599896e-11, 5.391617130645747e-11, 7.383770745062516e-11]
[6.800130735532843e-11, 6.89863181179256e-11, 5.962831479464246e-11, 5.1854698465651004e-11, 6.0715153593341e-11, 6.453036068254874e-11, 5.2345876555315706e-11, 7.207320005067848e-11, 5.724365321586113e-11, 5.589870407177597e-11, 6.228038984127947e-11, 6.296049796340284e-11, 6.041524944074606e-11, 5.5737508015599136e-11, 5.965401188034481e-11, 7.274423554279525e-11, 7.527280560902801e-11, 7.809144168600052e-11]
[5.091020638210123e-11, 5.067765627278468e-11, 7.06784067502263e-11, 6.543286478174816e-11, 5.822074379195044e-11, 6.767619553156408e-11, 5.3756344954395775e-11, 5.14519269907035e-11, 7.097643429325113e-11, 5.924711007127949e-11, 6.973567324186989e-11, 7.265335779469759e-11, 5.663449015213917e-11, 5.7711943300287246e-11, 5.7578771710019266e-11, 5.521877730189854e-11, 5.293328973846168e-11, 5.837528182894487e-11]
[5.6598563843514613e-11, 5.3094692973993954e-11, 5.045318214939969e-11, 5.1229070357215233e-11, 6.784009994737696e-11, 6.804968804403906e-11, 5.3436555380508265e-11, 6.773595329710165e-11, 6.391781938060824e-11, 5.98798949628766e-11, 5.969815798809751e-11, 6.404606543131087e-11, 6.675775792723911e-11, 6.159159299442098e-11, 5.466497308157855e-11, 5.827863536237736e-11, 5.215463511404076e-11, 5.097713210779099e-11]
[5.626523617573357e-11, 6.016127136249562e-11, 7.364109722385894e-11, 6.735217744488313e-11, 6.495309563850201e-11, 5.83482129748599e-11, 6.788698171830712e-11, 6.218009352795274e-11, 5.6402378179809714e-11, 6.382484996883282e-11, 7.221903981611754e-11, 5.885822679069995e-11, 7.060685365772747e-11, 5.929557471457108e-11, 6.418380788225012e-11, 6.848603916568438e-11, 6.379483820227978e-11, 6.076270807026292e-11]
[7.28463179806609e-11, 7.25425458561163e-11, 5.4107668125285156e-11, 7.316843592353427e-11, 5.351351397085048e-11, 6.258292691569752e-11, 5.161131847344557e-11, 6.399441841670698e-11, 4.642985270201164e-11, 6.347480033850292e-11, 6.252326710785064e-11, 5.490664519664011e-11, 5.058161738820376e-11, 4.958236574753603e-11, 4.410017638302611e-11, 6.313770503012796e-11, 5.050320542086681e-11, 4.910883041815974e-11]
[7.157315888968709e-11, 6.905842604459862e-11, 6.839389611650842e-11, 6.875587804992559e-11, 7.001949278552707e-11, 6.722048736854253e-11, 7.03831663784583e-11, 7.058738532815946e-11, 6.868862471113745e-11, 6.884270955120529e-11, 7.299074821753833e-11, 6.809097296986896e-11, 6.805102072075262e-11, 7.436483095491873e-11, 6.812826559929034e-11, 6.428813652687255e-11, 6.814458890286315e-11, 7.194308677461314e-11]
